seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
3,1,reference,B2,31095.0,44317.0,0,DONE,719,39.345,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,17.6217,0
3,0,A_diversified,B2,40191.0,64198.0,0,DONE,719,34.724,4025,0.9443,0.5719,532,55,42,12930,10366,0,0,5,122,55,0,0,1,4,17,13.6142,0
3,1,B2,A_diversified,64198.0,40191.0,1,DONE,719,34.724,4853,0.9472,0.578,640,102,90,23817,21720,0,0,5,155,10,0,0,2,1,3,13.5573,0
3,0,D_premium_crop,B2,35821.0,59508.0,0,DONE,719,29.128,5495,0.5578,0.4084,168,0,0,0,0,0,0,0,0,4,0,0,13,0,0,7.428,0
3,1,B2,D_premium_crop,59508.0,35821.0,1,DONE,719,29.128,4853,0.9472,0.578,640,102,90,17099,21469,0,0,5,155,10,0,0,2,1,3,9.4062,0
3,0,C_goose_wheat,B2,31095.0,44317.0,0,DONE,719,32.661,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,10.7235,0
3,1,B2,C_goose_wheat,44317.0,31095.0,1,DONE,719,32.661,4853,0.9468,0.5768,646,104,90,14482,12321,0,2,5,156,19,1,0,2,1,3,12.7739,0
3,0,reference,B2,31095.0,44317.0,0,DONE,719,35.203,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,11.0857,0
3,1,B2,reference,44317.0,31095.0,1,DONE,719,35.203,4853,0.9468,0.5768,646,104,90,14482,12321,0,2,5,156,19,1,0,2,1,3,8.1243,0
4,0,B2,A_diversified,60087.0,37947.0,1,DONE,719,30.158,4853,0.9472,0.578,640,102,90,21499,19970,0,0,5,155,10,0,0,2,1,3,14.7975,0
4,1,A_diversified,B2,37947.0,60087.0,0,DONE,719,30.158,4025,0.9491,0.5749,532,55,42,11189,9772,0,0,5,123,55,0,0,1,4,17,9.8274,0
4,0,B2,D_premium_crop,63288.0,34467.0,1,DONE,719,22.665,4853,0.9472,0.578,640,102,90,22725,20130,0,0,5,155,10,0,0,2,1,3,5.4595,0
4,1,D_premium_crop,B2,34467.0,63288.0,0,DONE,719,22.665,5495,0.5576,0.4067,168,0,0,0,0,0,0,0,0,6,0,0,13,0,0,4.4133,0
4,0,B2,C_goose_wheat,58148.0,27797.0,1,DONE,719,31.748,4853,0.9472,0.578,640,102,90,22725,20130,0,0,5,155,10,0,0,2,1,3,16.2435,0
4,1,C_goose_wheat,B2,27797.0,58148.0,0,DONE,719,31.748,4853,0.9238,0.564,745,0,0,0,0,0,0,4,113,12,0,0,2,0,0,10.4228,0
4,0,B2,reference,58148.0,27797.0,1,DONE,719,35.711,4853,0.9472,0.578,640,102,90,22725,20130,0,0,5,155,10,0,0,2,1,3,12.9368,0
4,1,reference,B2,27797.0,58148.0,0,DONE,719,35.711,4853,0.9238,0.564,745,0,0,0,0,0,0,4,113,12,0,0,2,0,0,11.2399,0
4,0,A_diversified,B2,37947.0,60087.0,0,DONE,719,32.143,4025,0.9491,0.5749,532,55,42,11189,9772,0,0,5,123,55,0,0,1,4,17,12.7291,0
4,1,B2,A_diversified,60087.0,37947.0,1,DONE,719,32.143,4853,0.9472,0.578,640,102,90,21499,19970,0,0,5,155,10,0,0,2,1,3,13.9292,0
4,0,D_premium_crop,B2,34467.0,63288.0,0,DONE,719,30.196,5495,0.5576,0.4067,168,0,0,0,0,0,0,0,0,6,0,0,13,0,0,8.6649,0
4,1,B2,D_premium_crop,63288.0,34467.0,1,DONE,719,30.196,4853,0.9472,0.578,640,102,90,22725,20130,0,0,5,155,10,0,0,2,1,3,9.3139,0
4,0,C_goose_wheat,B2,27334.0,58124.0,0,DONE,719,35.7,4853,0.9283,0.5702,739,0,0,0,0,0,0,4,112,22,0,0,3,0,0,16.301,0
4,1,B2,C_goose_wheat,58124.0,27334.0,1,DONE,719,35.7,4853,0.9472,0.5778,640,102,90,22725,20130,0,0,5,155,10,0,0,2,1,3,12.8282,0
4,0,reference,B2,27334.0,58124.0,0,DONE,719,31.468,4853,0.9283,0.5702,739,0,0,0,0,0,0,4,112,22,0,0,3,0,0,11.2131,0
4,1,B2,reference,58124.0,27334.0,1,DONE,719,31.468,4853,0.9472,0.5778,640,102,90,22725,20130,0,0,5,155,10,0,0,2,1,3,13.5185,0
5,0,B2,A_diversified,44819.0,27220.0,1,DONE,719,31.317,4853,0.9472,0.578,640,102,90,7507,20134,4,0,5,155,10,0,0,2,1,3,13.438,0
