seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
10,1,P2,P0,29496.0,28609.0,1,DONE,719,39.482,4853,0.9468,0.5768,646,104,90,6018,5947,0,38,5,156,19,1,0,2,1,4,16.0224,0
10,0,P1,P2,28459.0,29485.0,0,DONE,719,38.055,4853,0.9464,0.5757,647,104,90,5791,5873,6,42,5,156,12,1,0,2,1,24,17.9125,0
10,1,P2,P1,29485.0,28459.0,1,DONE,719,38.055,4853,0.9468,0.5768,646,104,90,6018,5947,0,38,5,156,19,1,0,2,1,4,14.5304,0
10,0,P1,P0,29201.0,29341.0,0,DONE,719,36.463,4853,0.9464,0.5757,647,104,90,6379,6069,0,36,5,156,12,1,0,2,1,9,16.1639,0
10,1,P0,P1,29341.0,29201.0,1,DONE,719,36.463,4853,0.9468,0.5768,646,104,90,6379,6069,0,36,5,156,19,1,0,2,1,9,13.7216,0
10,0,P2,P0,29496.0,28609.0,1,DONE,719,44.997,4853,0.9468,0.5768,646,104,90,6018,5947,0,38,5,156,19,1,0,2,1,4,32.7461,0
10,1,P0,P2,28609.0,29496.0,0,DONE,719,44.997,4853,0.9468,0.5768,646,104,90,5791,5873,6,42,5,156,19,1,0,2,1,24,24.7787,0
10,0,P2,P1,29485.0,28459.0,1,DONE,719,42.301,4853,0.9468,0.5768,646,104,90,6018,5947,0,38,5,156,19,1,0,2,1,4,22.2335,0
10,1,P1,P2,28459.0,29485.0,0,DONE,719,42.301,4853,0.9464,0.5757,647,104,90,5791,5873,6,42,5,156,12,1,0,2,1,24,20.6944,0
11,0,P0,P1,58259.0,58890.0,0,DONE,719,39.156,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,13.5587,0
11,1,P1,P0,58890.0,58259.0,1,DONE,719,39.156,4853,0.946,0.5741,647,104,90,22987,18185,0,0,5,157,20,0,0,2,1,3,12.7713,0
11,0,P0,P2,58257.0,58257.0,0,DONE,719,43.98,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,24.683,0
11,1,P2,P0,58257.0,58257.0,0,DONE,719,43.98,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,15.942,0
11,0,P1,P2,58890.0,58259.0,1,DONE,719,35.345,4853,0.946,0.5741,647,104,90,22987,18185,0,0,5,157,20,0,0,2,1,3,24.3415,0
11,1,P2,P1,58259.0,58890.0,0,DONE,719,35.345,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,19.0315,0
11,0,P1,P0,58890.0,58259.0,1,DONE,719,39.923,4853,0.946,0.5741,647,104,90,22987,18185,0,0,5,157,20,0,0,2,1,3,21.3269,0
11,1,P0,P1,58259.0,58890.0,0,DONE,719,39.923,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,14.5086,0
11,0,P2,P0,58257.0,58257.0,0,DONE,719,37.843,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,40.2178,0
11,1,P0,P2,58257.0,58257.0,0,DONE,719,37.843,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,15.2349,0
11,0,P2,P1,58259.0,58890.0,0,DONE,719,35.893,4853,0.9472,0.578,640,102,90,22735,18185,0,0,5,155,10,0,0,2,1,3,12.75,0
11,1,P1,P2,58890.0,58259.0,1,DONE,719,35.893,4853,0.946,0.5741,647,104,90,22987,18185,0,0,5,157,20,0,0,2,1,3,10.0367,0
12,0,P0,P1,34294.0,34343.0,0,DONE,719,39.012,4853,0.9468,0.5772,641,103,90,11535,6069,0,36,5,156,14,0,0,2,1,3,19.1442,0
12,1,P1,P0,34343.0,34294.0,1,DONE,719,39.012,4853,0.9452,0.5753,634,104,90,11536,6069,0,36,5,158,13,0,0,2,1,3,14.1358,0
12,0,P0,P2,34191.0,34358.0,0,DONE,719,47.674,4853,0.9468,0.5772,641,103,90,11534,5873,0,42,5,156,14,0,0,2,1,3,34.6158,0
12,1,P2,P0,34358.0,34191.0,1,DONE,719,47.674,4853,0.9468,0.5768,638,104,90,11759,5947,0,38,5,156,19,1,0,2,1,3,26.9651,0
12,0,P1,P2,34194.0,34353.0,0,DONE,719,46.629,4853,0.9462,0.5759,642,103,90,11534,5873,0,42,5,156,11,0,0,2,1,3,37.7865,0
12,1,P2,P1,34353.0,34194.0,1,DONE,719,46.629,4853,0.9468,0.5768,638,104,90,11759,5947,0,38,5,156,19,1,0,2,1,3,30.2266,0
12,0,P1,P0,34296.0,34386.0,0,DONE,719,44.4,4853,0.9462,0.5759,642,103,90,11534,6069,0,36,5,156,11,0,0,2,1,3,24.3369,0
12,1,P0,P1,34386.0,34296.0,1,DONE,719,44.4,4853,0.9468,0.5768,638,104,90,11759,6069,0,36,5,156,19,1,0,2,1,3,18.2037,0
12,0,P2,P0,34260.0,34289.0,0,DONE,719,55.874,4853,0.9468,0.5772,641,103,90,11534,5947,0,38,5,156,14,0,0,2,1,3,27.5381,0
12,1,P0,P2,34289.0,34260.0,1,DONE,719,55.874,4853,0.9468,0.5768,638,104,90,11759,5873,0,42,5,156,19,1,0,2,1,3,32.6088,0
12,0,P2,P1,34261.0,34241.0,1,DONE,719,42.947,4853,0.9468,0.5772,641,103,90,11535,5947,0,38,5,156,14,0,0,2,1,3,33.4772,0
12,1,P1,P2,34241.0,34261.0,0,DONE,719,42.947,4853,0.9452,0.5753,634,104,90,11536,5873,0,42,5,158,13,0,0,2,1,3,26.4066,0
13,0,P0,P1,49731.0,49607.0,1,DONE,719,43.607,4853,0.9466,0.5763,646,104,90,27213,6069,0,36,5,156,19,1,0,2,1,3,32.1449,0
13,1,P1,P0,49607.0,49731.0,0,DONE,719,43.607,4853,0.9464,0.5757,647,104,90,27214,6069,0,36,5,156,12,1,0,2,1,3,17.3894,0
